assists,champLevel,creepsPerMinDeltas,csDiffPerMinDeltas,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,damageTakenDiffPerMinDeltas,damageTakenPerMinDeltas,deaths,goldEarned,goldPerMinDeltas,goldSpent,kills,lane,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,participantId,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,role,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalTimeCrowdControlDealt,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,xpDiffPerMinDeltas,xpPerMinDeltas
10.0,15.0,"{'10-20': 6.1, '0-10': 5.8}",,20569.0,2765.0,12647.0,,"{'10-20': 798.6, '0-10': 457.7}",10.0,11338.0,"{'10-20': 434.09999999999997, '0-10': 218.9}",10835.0,5.0,TOP,17.0,0.0,8.0,7,99633.0,13923.0,12017.0,DUO,7.0,127613.0,17850.0,21210.0,3515.0,147.0,113.0,10412.0,140.0,586.0,22.0,3.0,1.0,12.0,True,,"{'10-20': 522.3, '0-10': 345.5}"
18.0,16.0,"{'10-20': 7.699999999999999, '0-10': 6.699999999999999}",,14104.0,9951.0,42822.0,,"{'10-20': 1804.4, '0-10': 718.5999999999999}",3.0,15771.0,"{'10-20': 643.3, '0-10': 427.9}",14575.0,13.0,TOP,25.0,20.0,0.0,8,163739.0,29660.0,25500.0,DUO,29.0,173266.0,35422.0,41314.0,18188.0,161.0,90.0,3403.0,1173.0,864.0,32.0,3.0,5.0,7.0,True,,"{'10-20': 577.7, '0-10': 480.90000000000003}"
10.0,17.0,"{'10-20': 7.8999999999999995, '0-10': 7.8999999999999995}","{'10-20': 0.9999999999999991, '0-10': 0.7999999999999994}",27032.0,6353.0,33407.0,"{'10-20': 371.59999999999997, '0-10': -96.10000000000002}","{'10-20': 1055.1, '0-10': 618.0999999999999}",3.0,17514.0,"{'10-20': 569.5999999999999, '0-10': 512.7}",14550.0,17.0,TOP,39.0,24.0,5.0,4,143810.0,27484.0,23204.0,SOLO,31.0,237300.0,38082.0,37167.0,11957.0,219.0,403.0,8544.0,542.0,4584.0,28.0,4.0,5.0,13.0,True,"{'10-20': 73.40000000000003, '0-10': 78.1}","{'10-20': 540.4000000000001, '0-10': 503.29999999999995}"
4.0,13.0,"{'10-20': 6.699999999999999, '0-10': 5.9}",,5984.0,4407.0,12242.0,,"{'10-20': 789.9, '0-10': 550.4000000000001}",3.0,9205.0,"{'10-20': 456.7, '0-10': 345.5}",8500.0,5.0,TOP,20.0,4.0,7.0,1,27798.0,3267.0,10581.0,SOLO,6.0,96272.0,12542.0,14515.0,4431.0,133.0,105.0,23301.0,2936.0,299.0,18.0,2.0,4.0,7.0,True,,"{'10-20': 600.7, '0-10': 410.4}"
1.0,15.0,"{'10-20': 7.199999999999999, '0-10': 8.6}","{'10-20': 0, '0-10': 1.6999999999999997}",9763.0,2052.0,9979.0,"{'10-20': -73.30000000000007, '0-10': 4.69999999999996}","{'10-20': 1004.3, '0-10': 448.2}",5.0,11085.0,"{'10-20': 712.7, '0-10': 345.1}",9450.0,9.0,TOP,28.0,8.0,7.0,6,113886.0,15874.0,10908.0,SOLO,7.0,129629.0,18800.0,14525.0,3410.0,158.0,100.0,2481.0,96.0,309.0,19.0,1.0,3.0,7.0,True,"{'10-20': 360.9, '0-10': 29.100000000000023}","{'10-20': 813, '0-10': 509}"
9.0,15.0,"{'10-20': 7.199999999999999, '0-10': 5.6}","{'10-20': -1.2999999999999998, '0-10': -2.6}",1910.0,342.0,13886.0,"{'10-20': -149.8, '0-10': 73.69999999999999}","{'10-20': 587.3, '0-10': 580}",4.0,8302.0,"{'10-20': 298.5, '0-10': 228.1}",6375.0,0.0,TOP,0.0,0.0,0.0,8,12621.0,1653.0,11082.0,SOLO,40.0,88325.0,12887.0,25195.0,12093.0,149.0,348.0,0.0,0.0,3775.0,11.0,1.0,1.0,6.0,True,"{'10-20': -121.79999999999998, '0-10': -56.89999999999998}","{'10-20': 447.1, '0-10': 418.5}"
14.0,18.0,"{'10-20': 9, '0-10': 6.8, '20-30': 8.5}","{'10-20': -0.7000000000000006, '0-10': 1.7999999999999998, '20-30': 1.0999999999999992}",15880.0,13043.0,15342.0,"{'10-20': 72, '0-10': -71.40000000000003, '20-30': 274.5}","{'10-20': 996.3, '0-10': 436.1, '20-30': 828.7}",7.0,18375.0,"{'10-20': 518, '0-10': 330.9, '20-30': 723.3}",16150.0,11.0,TOP,26.0,8.0,18.0,1,245975.0,22685.0,14832.0,SOLO,0.0,266869.0,26794.0,24215.0,3598.0,280.0,16.0,5390.0,0.0,441.0,43.0,4.0,6.0,14.0,True,"{'10-20': -21.400000000000006, '0-10': 38.19999999999996, '20-30': 215.5}","{'10-20': 583.4, '0-10': 458.09999999999997, '20-30': 776.3}"
6.0,14.0,"{'10-20': 8.1, '0-10': 7.2}","{'10-20': 1.2999999999999998, '0-10': 1}",6212.0,4807.0,18377.0,"{'10-20': 310.4, '0-10': -117.1}","{'10-20': 1455.3, '0-10': 607.9}",4.0,10952.0,"{'10-20': 614.3, '0-10': 399}",10980.0,7.0,TOP,9.0,5.0,1.0,2,103498.0,15635.0,20458.0,SOLO,5.0,109947.0,20193.0,23051.0,7865.0,162.0,103.0,4737.0,4135.0,626.0,13.0,0.0,3.0,4.0,True,"{'10-20': 122.00000000000003, '0-10': 152.3}","{'10-20': 598.9000000000001, '0-10': 534.3}"
14.0,15.0,"{'10-20': 7.1, '0-10': 7.5}","{'10-20': -0.40000000000000036, '0-10': -0.8999999999999999}",8934.0,4805.0,9263.0,"{'10-20': -410.30000000000007, '0-10': -90.19999999999999}","{'10-20': 785, '0-10': 301.5}",4.0,11835.0,"{'10-20': 491.1, '0-10': 249.5}",11050.0,8.0,TOP,4.0,0.0,1.0,6,23755.0,4306.0,7984.0,SOLO,19.0,104279.0,25802.0,19128.0,6665.0,170.0,74.0,600.0,320.0,488.0,13.0,2.0,1.0,7.0,True,"{'10-20': -47.80000000000001, '0-10': -22.299999999999955}","{'10-20': 564, '0-10': 440.3}"
9.0,13.0,"{'10-20': 8.1, '0-10': 8}",,4980.0,3003.0,7626.0,,"{'10-20': 912.5999999999999, '0-10': 408.9}",8.0,9444.0,"{'10-20': 477.9, '0-10': 262}",8360.0,4.0,TOP,4.0,4.0,0.0,8,10354.0,714.0,10297.0,DUO_CARRY,21.0,92092.0,12813.0,14867.0,1209.0,170.0,266.0,2495.0,0.0,652.0,22.0,1.0,2.0,7.0,True,,"{'10-20': 498.6, '0-10': 425.8}"
6.0,13.0,"{'10-20': 7.9, '0-10': 4.3}",,6913.0,2821.0,5692.0,,"{'10-20': 612.1, '0-10': 402.29999999999995}",5.0,7732.0,"{'10-20': 359.2, '0-10': 205.60000000000002}",7505.0,1.0,TOP,20.0,1.0,9.0,10,81319.0,9246.0,7861.0,DUO_SUPPORT,7.0,97832.0,11695.0,12037.0,1793.0,125.0,100.0,4230.0,0.0,205.0,14.0,3.0,0.0,9.0,True,,"{'10-20': 515.2, '0-10': 373.2}"
11.0,16.0,"{'10-20': 6.9, '0-10': 5.5}","{'10-20': 0.6999999999999997, '0-10': -0.3999999999999997}",12653.0,4860.0,18991.0,"{'10-20': 270.29999999999995, '0-10': -34.20000000000002}","{'10-20': 945.3, '0-10': 474.1}",8.0,14402.0,"{'10-20': 541.6, '0-10': 276.5}",13050.0,7.0,TOP,17.0,1.0,4.0,1,134947.0,19357.0,10382.0,SOLO,35.0,148799.0,22568.0,30362.0,7873.0,173.0,417.0,206.0,146.0,1050.0,24.0,2.0,2.0,12.0,True,"{'10-20': 15.299999999999955, '0-10': -55.900000000000006}","{'10-20': 563.2, '0-10': 363.7}"
10.0,18.0,"{'10-20': 7.5, '0-10': 7.9, '20-30': 9.7}","{'10-20': -0.9999999999999991, '0-10': 1.7999999999999996, '20-30': 2.2}",28254.0,7497.0,15915.0,"{'10-20': -102.9, '0-10': 104.79999999999998, '20-30': 240.59999999999997}","{'10-20': 491.1, '0-10': 349.4, '20-30': 1030.5}",5.0,18621.0,"{'10-20': 501, '0-10': 274.8, '20-30': 768.9000000000001}",18130.0,13.0,TOP,16.0,0.0,4.0,2,250821.0,29959.0,18211.0,SOLO,2.0,274566.0,34047.0,25622.0,5245.0,271.0,48.0,13835.0,314.0,1838.0,29.0,4.0,1.0,14.0,True,"{'10-20': -97.89999999999998, '0-10': 18.900000000000034, '20-30': 237.5}","{'10-20': 485.2, '0-10': 428.5, '20-30': 799.3}"
7.0,16.0,"{'10-20': 8, '0-10': 7.9}","{'10-20': -0.20000000000000062, '0-10': 0.6000000000000001}",11741.0,4957.0,13752.0,"{'10-20': -163.69999999999993, '0-10': -103.49999999999997}","{'10-20': 644.4000000000001, '0-10': 412.6}",5.0,15804.0,"{'10-20': 565.8, '0-10': 353.7}",14300.0,18.0,TOP,41.0,14.0,14.0,1,148921.0,27696.0,13329.0,SOLO,10.0,169961.0,33432.0,20863.0,6218.0,182.0,104.0,5950.0,88.0,665.0,28.0,0.0,7.0,6.0,True,"{'10-20': 7.499999999999972, '0-10': 151.8}","{'10-20': 576.0999999999999, '0-10': 546.3}"
2.0,14.0,"{'10-20': 9.7, '0-10': 8.5}","{'10-20': 5.6, '0-10': 5.800000000000001}",20396.0,10387.0,14576.0,"{'10-20': 425.09999999999997, '0-10': 117.30000000000007}","{'10-20': 1519, '0-10': 660.9000000000001}",4.0,13441.0,"{'10-20': 834.9, '0-10': 394.6}",12925.0,12.0,TOP,14.0,9.0,0.0,6,127629.0,15334.0,16916.0,SOLO,13.0,148610.0,19960.0,23891.0,5493.0,185.0,55.0,6400.0,0.0,757.0,13.0,1.0,2.0,5.0,True,"{'10-20': 310.30000000000007, '0-10': 167.5}","{'10-20': 675.4000000000001, '0-10': 466.8}"
7.0,13.0,"{'10-20': 7.199999999999999, '0-10': 8.5}","{'10-20': -1.9000000000000008, '0-10': -0.7999999999999994}",14550.0,2788.0,8269.0,"{'10-20': -322.1, '0-10': -63.3}","{'10-20': 458.5, '0-10': 223.2}",0.0,8607.0,"{'10-20': 502.4, '0-10': 305.2}",8425.0,2.0,TOP,0.0,0.0,0.0,7,10237.0,333.0,5175.0,SOLO,10.0,98970.0,10677.0,6817.0,1178.0,157.0,172.0,1567.0,0.0,200.0,20.0,3.0,2.0,10.0,True,"{'10-20': 33.70000000000002, '0-10': 34.30000000000001}","{'10-20': 522.3, '0-10': 492.6}"
6.0,15.0,"{'10-20': 7.6, '0-10': 8}","{'10-20': 4.4, '0-10': 2.9000000000000004}",11997.0,5624.0,15945.0,"{'10-20': 1082.6999999999998, '0-10': -61.69999999999999}","{'10-20': 1506.6999999999998, '0-10': 301}",2.0,12391.0,"{'10-20': 556.5, '0-10': 318}",9700.0,8.0,TOP,14.0,11.0,0.0,10,134702.0,17004.0,19448.0,SOLO,28.0,134782.0,17084.0,27007.0,16882.0,180.0,139.0,80.0,80.0,310.0,21.0,5.0,1.0,10.0,True,"{'10-20': 268.6, '0-10': 38.400000000000006}","{'10-20': 618.3, '0-10': 454}"
6.0,13.0,"{'10-20': 6.6, '0-10': 7.9}","{'10-20': -0.8000000000000003, '0-10': 1.0000000000000004}",5496.0,5496.0,10048.0,"{'10-20': -279.7999999999999, '0-10': 55.10000000000002}","{'10-20': 939.9000000000001, '0-10': 419.9}",2.0,8778.0,"{'10-20': 479.4, '0-10': 272.2}",8875.0,3.0,TOP,17.0,12.0,5.0,4,49568.0,2806.0,9668.0,SOLO,4.0,100045.0,9268.0,14067.0,4918.0,152.0,53.0,21372.0,2758.0,0.0,15.0,1.0,4.0,6.0,True,"{'10-20': 63.60000000000002, '0-10': -11.900000000000034}","{'10-20': 561, '0-10': 443.7}"
17.0,15.0,"{'10-20': 3.6, '0-10': 7.7}","{'10-20': -5.7, '0-10': 0.5000000000000004}",2484.0,1154.0,8912.0,"{'10-20': -673, '0-10': -258.19999999999993}","{'10-20': 677.9000000000001, '0-10': 423.3}",5.0,9234.0,"{'10-20': 306.20000000000005, '0-10': 255.5}",9000.0,2.0,TOP,0.0,0.0,0.0,7,13345.0,2063.0,10979.0,SOLO,23.0,67511.0,11445.0,16120.0,2859.0,135.0,437.0,4095.0,0.0,961.0,19.0,4.0,3.0,11.0,True,"{'10-20': -188.5, '0-10': -25.69999999999996}","{'10-20': 372.7, '0-10': 440.20000000000005}"
2.0,15.0,"{'10-20': 8.7, '0-10': 8.7}","{'10-20': 2.9, '0-10': 2.8}",17996.0,14427.0,19938.0,"{'10-20': 114.40000000000009, '0-10': -135.60000000000002}","{'10-20': 1298, '0-10': 438.5}",1.0,12941.0,"{'10-20': 696.4, '0-10': 390.2}",12083.0,12.0,TOP,16.0,7.0,4.0,6,139693.0,18007.0,13086.0,SOLO,29.0,154580.0,20169.0,22181.0,5965.0,195.0,268.0,14887.0,2162.0,492.0,16.0,0.0,3.0,7.0,True,"{'10-20': 205.70000000000005, '0-10': 122.69999999999999}","{'10-20': 615.9000000000001, '0-10': 526}"
4.0,13.0,"{'10-20': 5.7, '0-10': 7.199999999999999}","{'10-20': -3.8000000000000003, '0-10': -0.30000000000000027}",6171.0,1301.0,12810.0,"{'10-20': -62.400000000000034, '0-10': 135.60000000000002}","{'10-20': 724.7, '0-10': 544.3}",3.0,8155.0,"{'10-20': 359.1, '0-10': 256.29999999999995}",7400.0,1.0,TOP,4.0,0.0,1.0,5,91386.0,7284.0,12529.0,SOLO,10.0,97947.0,7878.0,18602.0,3897.0,155.0,33.0,4287.0,0.0,1147.0,14.0,1.0,3.0,8.0,True,"{'10-20': -59.400000000000006, '0-10': 26.69999999999999}","{'10-20': 415.8, '0-10': 450.4}"
10.0,13.0,"{'10-20': 7.5, '0-10': 6.2}","{'10-20': 0.2000000000000004, '0-10': -0.8999999999999999}",2245.0,295.0,15688.0,"{'10-20': -154.79999999999995, '0-10': -93.10000000000002}","{'10-20': 1271, '0-10': 656.6}",5.0,8525.0,"{'10-20': 434.9, '0-10': 335.79999999999995}",8450.0,3.0,TOP,4.0,1.0,0.0,10,49153.0,10400.0,16596.0,SOLO,20.0,96846.0,15598.0,20616.0,3383.0,137.0,239.0,0.0,0.0,524.0,4.0,4.0,1.0,6.0,True,"{'10-20': 68.30000000000004, '0-10': 17.100000000000023}","{'10-20': 617.9000000000001, '0-10': 459.1}"
16.0,17.0,"{'10-20': 6.300000000000001, '0-10': 7}","{'10-20': -3.1, '0-10': 2.0999999999999996}",12058.0,4695.0,31837.0,"{'10-20': 234.09999999999997, '0-10': -224.1}","{'10-20': 1017.6999999999999, '0-10': 446.8}",5.0,14887.0,"{'10-20': 534.8, '0-10': 426.3}",12900.0,10.0,TOP,16.0,3.0,1.0,2,110450.0,24762.0,18159.0,SOLO,32.0,153460.0,30877.0,30083.0,7303.0,179.0,422.0,660.0,252.0,670.0,21.0,6.0,3.0,12.0,True,"{'10-20': -15.899999999999977, '0-10': 154.00000000000003}","{'10-20': 597.7, '0-10': 511}"
13.0,17.0,"{'10-20': 9.8, '0-10': 8.1}",,16784.0,4473.0,36735.0,,"{'10-20': 954.7, '0-10': 547.1}",1.0,17615.0,"{'10-20': 731.3, '0-10': 390.9}",14800.0,16.0,TOP,18.0,13.0,5.0,8,114494.0,25720.0,20946.0,SOLO,34.0,189141.0,35346.0,32585.0,12118.0,216.0,315.0,1490.0,418.0,1818.0,17.0,8.0,2.0,13.0,True,,"{'10-20': 653.7, '0-10': 543}"
23.0,18.0,"{'10-20': 2.3, '0-10': 4.1}","{'10-20': 0.40000000000000013, '0-10': 0.9000000000000001}",3216.0,3216.0,17405.0,"{'10-20': -486.04999999999984, '0-10': -274.95000000000016}","{'10-20': 1556.7, '0-10': 602.2}",12.0,17668.0,"{'10-20': 567.9, '0-10': 604.5}",15050.0,11.0,TOP,0.0,,,1,98837.0,21285.0,16443.0,DUO_CARRY,2.0,106591.0,23507.0,29378.0,4409.0,98.0,2.0,232.0,232.0,2294.0,0.0,0.0,,,True,"{'10-20': -5.2999999999999545, '0-10': 74.29999999999995}","{'10-20': 928.5, '0-10': 761.7}"
24.0,18.0,"{'10-20': 2.9000000000000004, '0-10': 2.5999999999999996}","{'10-20': 0.40000000000000013, '0-10': 0.9000000000000001}",513.0,513.0,25071.0,"{'10-20': -486.04999999999984, '0-10': -274.95000000000016}","{'10-20': 1547.9, '0-10': 777.4}",10.0,22815.0,"{'10-20': 928.4, '0-10': 768.8}",25935.0,35.0,TOP,0.0,,,4,150915.0,63351.0,18671.0,DUO_SUPPORT,29.0,154692.0,66598.0,36008.0,14693.0,74.0,527.0,1967.0,1437.0,5808.0,0.0,0.0,,,True,"{'10-20': -5.2999999999999545, '0-10': 74.29999999999995}","{'10-20': 1348.1, '0-10': 905.8}"
9.0,15.0,"{'10-20': 11.3, '0-10': 7.6}","{'10-20': 5.699999999999999, '0-10': -0.2999999999999998}",24612.0,11363.0,13137.0,"{'10-20': -112.10000000000002, '0-10': 124.19999999999999}","{'10-20': 711.0999999999999, '0-10': 548.5}",4.0,12103.0,"{'10-20': 733.2, '0-10': 285}",10925.0,4.0,TOP,18.0,9.0,3.0,6,139698.0,13878.0,10685.0,SOLO,10.0,159503.0,17369.0,17665.0,6145.0,200.0,168.0,5046.0,0.0,600.0,26.0,1.0,3.0,8.0,True,"{'10-20': 418.5, '0-10': -40.5}","{'10-20': 767.7, '0-10': 427.5}"
16.0,17.0,"{'10-20': 6.7, '0-10': 7.1, '20-30': 3.9}","{'10-20': -1.1999999999999997, '0-10': 0.19999999999999973, '20-30': -1.6}",6399.0,214.0,20549.0,"{'10-20': 102.59999999999997, '0-10': -95.80000000000001, '20-30': -86.79999999999995}","{'10-20': 1080.7, '0-10': 329.6, '20-30': 1218.7}",9.0,12494.0,"{'10-20': 308, '0-10': 274.6, '20-30': 358.20000000000005}",11275.0,4.0,TOP,1.0,0.0,0.0,6,16169.0,1305.0,15834.0,SOLO,18.0,162164.0,26038.0,29428.0,5809.0,205.0,233.0,6305.0,534.0,644.0,24.0,3.0,2.0,12.0,True,"{'10-20': -165.49999999999997, '0-10': 1.8000000000000398, '20-30': 0.3000000000000398}","{'10-20': 435.5, '0-10': 442.70000000000005, '20-30': 463.6}"
6.0,14.0,"{'10-20': 8.1, '0-10': 7.6}","{'10-20': -0.09999999999999964, '0-10': 1.0999999999999992}",7126.0,4151.0,12523.0,"{'10-20': -146.4000000000001, '0-10': 175.6}","{'10-20': 878.6999999999999, '0-10': 532.8}",1.0,10848.0,"{'10-20': 633.4, '0-10': 304.8}",10925.0,5.0,TOP,20.0,15.0,0.0,8,123615.0,13626.0,8647.0,SOLO,109.0,128612.0,15232.0,16608.0,6730.0,166.0,338.0,2495.0,0.0,625.0,17.0,5.0,2.0,10.0,True,"{'10-20': 213.1, '0-10': 6.400000000000006}","{'10-20': 671.3, '0-10': 438}"
5.0,13.0,"{'10-20': 6.699999999999999, '0-10': 7.4}","{'10-20': -0.3999999999999999, '0-10': 1.2000000000000006}",18053.0,7791.0,11344.0,"{'10-20': 341.9, '0-10': -44.10000000000002}","{'10-20': 1057.8, '0-10': 527.4}",1.0,10949.0,"{'10-20': 589.9000000000001, '0-10': 368}",8600.0,8.0,TOP,8.0,4.0,0.0,7,116493.0,12907.0,12970.0,SOLO,120.0,120653.0,14154.0,18161.0,4895.0,149.0,330.0,2878.0,0.0,998.0,5.0,0.0,0.0,3.0,True,"{'10-20': 125.69999999999999, '0-10': 14.699999999999989}","{'10-20': 610.3, '0-10': 424.6}"
12.0,16.0,"{'10-20': 7.5, '0-10': 5}",,12153.0,11141.0,15897.0,,"{'10-20': 1098, '0-10': 588.9}",7.0,13931.0,"{'10-20': 632.9000000000001, '0-10': 339.20000000000005}",12575.0,10.0,TOP,12.0,0.0,5.0,1,5181.0,876.0,17066.0,SOLO,23.0,134606.0,19406.0,27396.0,6483.0,162.0,422.0,3021.0,278.0,1889.0,23.0,3.0,2.0,10.0,True,,"{'10-20': 691.9000000000001, '0-10': 383.20000000000005}"
14.0,14.0,"{'10-20': 6.699999999999999, '0-10': 8.899999999999999}",,12653.0,8413.0,11747.0,,"{'10-20': 981, '0-10': 160.2}",5.0,10683.0,"{'10-20': 407.9, '0-10': 280}",8675.0,3.0,TOP,8.0,4.0,4.0,2,109973.0,18425.0,10554.0,SOLO,10.0,127618.0,22077.0,15897.0,2971.0,191.0,94.0,6303.0,0.0,288.0,21.0,3.0,3.0,11.0,True,,"{'10-20': 419.1, '0-10': 479.5}"
5.0,14.0,"{'10-20': 7.6, '0-10': 7.1}","{'10-20': 0.2999999999999994, '0-10': -4.440892098500626e-16}",5175.0,3171.0,8762.0,"{'10-20': -483.29999999999995, '0-10': -33.500000000000014}","{'10-20': 845.7, '0-10': 376}",4.0,10264.0,"{'10-20': 523.4, '0-10': 256.3}",9150.0,6.0,TOP,11.0,7.0,4.0,3,112102.0,15135.0,6184.0,SOLO,8.0,124834.0,17467.0,14465.0,2938.0,177.0,106.0,0.0,0.0,286.0,20.0,2.0,2.0,10.0,True,"{'10-20': 174.10000000000002, '0-10': -71.89999999999998}","{'10-20': 614.6, '0-10': 400.8}"
5.0,13.0,"{'10-20': 8.399999999999999, '0-10': 6.2}","{'10-20': 1.8999999999999995, '0-10': -1.2999999999999998}",3017.0,3017.0,8069.0,"{'10-20': -729.9000000000001, '0-10': -77.80000000000001}","{'10-20': 671.8, '0-10': 684.9000000000001}",7.0,7210.0,"{'10-20': 358.4, '0-10': 216.2}",6300.0,0.0,TOP,0.0,0.0,0.0,4,82595.0,8679.0,2964.0,SOLO,8.0,103838.0,11610.0,14803.0,1128.0,166.0,143.0,8250.0,0.0,248.0,14.0,2.0,0.0,9.0,True,"{'10-20': 62.00000000000003, '0-10': -290.3}","{'10-20': 517.3, '0-10': 334.2}"
9.0,15.0,"{'10-20': 9.5, '0-10': 7.5}",,7913.0,3134.0,19830.0,,"{'10-20': 1047, '0-10': 472.5}",2.0,12128.0,"{'10-20': 500.1, '0-10': 261.1}",10575.0,8.0,TOP,8.0,4.0,0.0,3,65157.0,12210.0,12609.0,SOLO,18.0,120310.0,17435.0,20274.0,2889.0,184.0,201.0,6973.0,330.0,2785.0,17.0,5.0,1.0,11.0,True,,"{'10-20': 642, '0-10': 446.4}"
7.0,14.0,"{'10-20': 7.6, '0-10': 6.3}","{'10-20': -1.7000000000000006, '0-10': 0.6999999999999997}",9339.0,6577.0,12664.0,"{'10-20': -266.7, '0-10': 63.39999999999998}","{'10-20': 555.2, '0-10': 529.0999999999999}",4.0,9673.0,"{'10-20': 428.3, '0-10': 285}",8533.0,5.0,TOP,4.0,0.0,0.0,7,85533.0,7263.0,13454.0,SOLO,13.0,114089.0,9963.0,17197.0,2318.0,158.0,106.0,8410.0,0.0,180.0,22.0,2.0,2.0,8.0,True,"{'10-20': -74.30000000000004, '0-10': 27.700000000000017}","{'10-20': 476.4, '0-10': 478.1}"
9.0,15.0,"{'10-20': 5.699999999999999, '0-10': 6}","{'10-20': -0.6000000000000005, '0-10': -0.7000000000000002}",19917.0,3574.0,14543.0,"{'10-20': 127.30000000000004, '0-10': -78.69999999999999}","{'10-20': 887.5, '0-10': 296.5}",4.0,10349.0,"{'10-20': 344.1, '0-10': 250.9}",6500.0,6.0,TOP,12.0,0.0,4.0,3,97566.0,12158.0,13484.0,SOLO,28.0,114708.0,14478.0,20433.0,5210.0,148.0,391.0,5399.0,518.0,2738.0,24.0,4.0,2.0,12.0,True,"{'10-20': 28.399999999999977, '0-10': -79.6}","{'10-20': 456, '0-10': 380.6}"
9.0,15.0,"{'10-20': 5.8, '0-10': 6.8}",,5206.0,4557.0,39498.0,,"{'10-20': 1154.2, '0-10': 440.5}",4.0,10419.0,"{'10-20': 399.1, '0-10': 316.3}",9525.0,4.0,TOP,1.0,1.0,0.0,1,50787.0,6158.0,20670.0,DUO,40.0,96083.0,13542.0,32419.0,2368.0,155.0,423.0,156.0,156.0,2505.0,21.0,5.0,5.0,7.0,True,,"{'10-20': 451.2, '0-10': 518.8}"
6.0,15.0,"{'10-20': 8.4, '0-10': 6.4}",,3827.0,1351.0,9422.0,,"{'10-20': 599.4, '0-10': 366}",6.0,12013.0,"{'10-20': 517.3, '0-10': 313.7}",11955.0,8.0,TOP,8.0,0.0,8.0,4,107205.0,14903.0,11443.0,DUO,13.0,119957.0,17487.0,19598.0,3111.0,178.0,78.0,973.0,963.0,2146.0,20.0,1.0,6.0,10.0,True,,"{'10-20': 626.2, '0-10': 388.1}"
15.0,16.0,"{'10-20': 6.8, '0-10': 7.2}","{'10-20': 0.8999999999999999, '0-10': 0.3000000000000007}",13232.0,6107.0,17526.0,"{'10-20': 88.39999999999998, '0-10': 8.900000000000034}","{'10-20': 876.9, '0-10': 522.3}",1.0,12392.0,"{'10-20': 557.2, '0-10': 344.9}",10175.0,6.0,TOP,24.0,0.0,12.0,8,131448.0,15730.0,14251.0,SOLO,145.0,134723.0,18497.0,23086.0,7355.0,165.0,390.0,532.0,84.0,2273.0,19.0,3.0,3.0,7.0,True,"{'10-20': 117.20000000000002, '0-10': 89.4}","{'10-20': 556, '0-10': 481.6}"
15.0,17.0,"{'10-20': 9.2, '0-10': 7.2, '20-30': 3.5999999999999996}","{'10-20': 3.3000000000000003, '0-10': 1.7000000000000002, '20-30': -2}",9022.0,2051.0,14327.0,"{'10-20': -697.8000000000001, '0-10': -83.29999999999998, '20-30': -447}","{'10-20': 570.9, '0-10': 473.20000000000005, '20-30': 522.3}",4.0,14217.0,"{'10-20': 552.1, '0-10': 315, '20-30': 371.29999999999995}",14700.0,7.0,TOP,20.0,0.0,11.0,3,12327.0,894.0,9094.0,SOLO,18.0,178594.0,35857.0,20130.0,2600.0,206.0,216.0,1473.0,1473.0,988.0,29.0,4.0,2.0,14.0,True,"{'10-20': 210.3, '0-10': 43.19999999999996, '20-30': -11.299999999999983}","{'10-20': 677.5, '0-10': 456.4, '20-30': 484.5}"
15.0,14.0,"{'10-20': 6.7, '0-10': 7}","{'10-20': -0.49999999999999956, '0-10': -0.2999999999999998}",3958.0,1138.0,6615.0,"{'10-20': -748.5999999999999, '0-10': -197.6}","{'10-20': 467.7, '0-10': 222.3}",3.0,8954.0,"{'10-20': 353.2, '0-10': 257.8}",9050.0,2.0,TOP,0.0,0.0,0.0,10,16002.0,2257.0,6320.0,SOLO,19.0,71476.0,11404.0,11914.0,2527.0,142.0,446.0,5285.0,0.0,195.0,20.0,2.0,5.0,9.0,True,"{'10-20': -22, '0-10': -40.39999999999998}","{'10-20': 492.8, '0-10': 401.9}"
11.0,16.0,"{'10-20': 7.4, '0-10': 7.8}","{'10-20': 1.7000000000000002, '0-10': 1.6}",16985.0,9865.0,20588.0,"{'10-20': 138.60000000000002, '0-10': 224.89999999999998}","{'10-20': 1378.1, '0-10': 739}",5.0,12906.0,"{'10-20': 574.0999999999999, '0-10': 287.5}",11000.0,3.0,TOP,20.0,5.0,0.0,2,143084.0,15275.0,21057.0,SOLO,21.0,148736.0,17794.0,33481.0,11445.0,192.0,82.0,794.0,186.0,5678.0,31.0,4.0,6.0,7.0,True,"{'10-20': 83.30000000000001, '0-10': 11.800000000000011}","{'10-20': 595.5, '0-10': 462.1}"
